video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=zCgLWI0yX7U&pp=ygUHdXcgZm9vZA%3D%3D,/@SustainUW,UW–Madison Office of Sustainability,The UW-Madison Compost Journey,631,5 years,How does UW-Madison compost your food scraps when you drop them off in a compost container or at a dining hall on campus?,2024-01-29 06:13:07.174022
/watch?v=fJgLqugDH80&pp=ygUHdXcgZm9vZA%3D%3D,/@tmj4,TMJ4 News,UW-Milwaukee garden helps feed students,60,3 years,The UW-Milwaukee food pantry is available for current students and provides a week's worth of food per student.,2024-01-29 06:13:07.175025
/watch?v=SToZ4kXdBHU&pp=ygUHdXcgZm9vZA%3D%3D,/@universityofwashington,UW (University of Washington),An guide to Afghan nutrition by UW's Priyasha Maharjan,609,3 months,"Unfamiliar foods can get in the way of following a recommended diet. For the Afghan community seeking health care in the U.S., ...",2024-01-29 06:13:07.175978
/watch?v=HQ2BiY1FqCA&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,#HuskyHome | UW Residential Housing Tour,68K,4 years,Make sure you like and subscribe for more content coming soon! To learn more about University of Washington's Housing & Food ...,2024-01-29 06:13:07.177300
/watch?v=c9V4JqRhPdo&pp=ygUHdXcgZm9vZA%3D%3D,/@hadar.shemesh,Accent's Way English with Hadar,How to pronounce foot vs. food | Tense UW vs. Lax U in American English Pronunciation,52K,6 years,You asked for it - so here it is! The difference between pool-pull/fool-full/food-foot/kook-cook: he tense uw and lax U in English.,2024-01-29 06:13:07.178323
/watch?v=NoD7iwOKod8&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,UW HFS | 🔴 [LIVE] Tour of Center Table,2.3K,Streamed 5 years,"Center Table is a contemporary dining destination located at the heart of North Campus. At 28000 square feet, Center Table offers ...",2024-01-29 06:13:19.542994
/watch?v=eSgzNPh9EVE&pp=ygUHdXcgZm9vZA%3D%3D,/@uwstoutedu,uwstoutedu,Price Commons dining facility at UW-Stout,954,14 years,Walk through of new dining area. Open now. Video courtesy of StoutMedia.,2024-01-29 06:13:19.544525
/watch?v=cdyPTb7xDRk&pp=ygUHdXcgZm9vZA%3D%3D,/@Channel3000,Channel 3000 / News 3 Now,Meal plan backlash at UW,923,6 years,A change in dinning hall policy is sparking backlash at UW.,2024-01-29 06:13:19.546198
/watch?v=aA895rb8qjA&pp=ygUHdXcgZm9vZA%3D%3D,/@brnewhouse,brnewhouse,UW-Madison Dining Halls,471,9 years,This gives a brief overview of the dining halls on-campus at UW-Madison.,2024-01-29 06:13:19.547214
/watch?v=g--93OS0498&pp=ygUHdXcgZm9vZA%3D%3D,/@nancyhe,Nancy He 何南希,DAY IN MY LIFE @ the University of Washington // freshman,21K,1 year,"dayinthelife #universityofwashington #collegevlog welcome everyone to, I think, my favorite video I've ever filmed/edited ever!",2024-01-29 06:13:19.548120
/watch?v=xuqOxiq8z_A&pp=ygUHdXcgZm9vZA%3D%3D,/@kthomp4321,Karl Thompson,Slow Food UW- By James Hoffman,79,12 years,"A short documentary about a local Madison slow food and environmental/food activist group, Slow Food UW.",2024-01-29 06:13:19.549130
/watch?v=ZxDUWqcQlVU&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,UW HFS | Make it from the DM: Sandwich,338,4 years,"Prepping your meals with items from the District Market is a great way to keep food cost down, and have alternative meal options ...",2024-01-29 06:13:19.550113
/watch?v=Vb1xidXt92U&pp=ygUHdXcgZm9vZA%3D%3D,/@wmtv15,wmtv15,UW Day of Service Food Drive,18,7 years,15 News at 6.,2024-01-29 06:13:19.551108
/watch?v=R37Xlv_RZv4&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,UW HFS | Oak Hall District Market Tour,1.9K,1 year,Make sure you like and subscribe for more content coming soon! To learn more about University of Washington's Housing & Food ...,2024-01-29 06:13:19.552065
/watch?v=E2eJm03Z79w&pp=ygUHdXcgZm9vZA%3D%3D,/@InsiderFood,Insider Food,US vs UK Food Wars Season 4 Marathon | Food Wars | Insider Food,1.6M,8 months,We compared all the items from the same fast food chains and brands in the US and UK to discover the big differences between ...,2024-01-29 06:13:19.553687
/watch?v=Lbpic9fGUcg&pp=ygUHdXcgZm9vZA%3D%3D,/@InsiderFood,Insider Food,US vs UK Food Wars Season 2 Marathon | Food Wars | Food Insider,4.3M,2 years,We compared all the items from the same fast food chains and brands in the US and UK to discover the big differences between ...,2024-01-29 06:13:19.555194
/watch?v=J8yAtjyD4AE&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,UW HFS | Farm to Table,4.6K,9 years,"To learn more about University of Washington's Housing & Food Services, visit our website here: https://hfs.uw.edu/ FACEBOOK ...",2024-01-29 06:13:19.556484
/watch?v=TlWWMrlzD1k&pp=ygUHdXcgZm9vZA%3D%3D,/@badgerreportnews,badgerreportnews,UW Dining Halls Go Paperless Receipts,35,8 years,"Thanks to a push for paperless receipts by the Associated Students of Madison, UW dining halls across campus are now only ...",2024-01-29 06:13:19.560079
/watch?v=PvcpUMWx7GU&pp=ygUHdXcgZm9vZA%3D%3D,/@Channel3000,Channel 3000 / News 3 Now,Electric food truck at UW-Madison wraps up second semester of operations,66,1 year,"Electric Eats, an all-electric sustainable food truck on the University of Wisconsin-Madison campus, has wrapped up its second ...",2024-01-29 06:13:19.561831
/watch?v=FlJ1T8iqBd4&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,A Dawg's Vlog // Hannah 16 | Eating On An Apartment Dining Plan,3.9K,4 years,Hello fellow Dawgs! Now that I live in an apartment on-campus my dining looks a little different. Check it out! Make sure you like ...,2024-01-29 06:13:19.563194
/watch?v=NJDPtXeIMFQ&pp=ygUHdXcgZm9vZA%3D%3D,/@iapstudyabroad,UW-Madison Study Abroad,"Japan, UW Food Systems: Jessica Vong",54,4 months,"This Summer, #UWMadison student Jessica Vong is studying in Japan for the UW Food Systems program! Here is why she chose ...",2024-01-29 06:13:19.564117
/watch?v=YjDkjr8qOUw&pp=ygUHdXcgZm9vZA%3D%3D,/@wkbtnews8now,WKBT News 8 Now,UW-La Crosse Dining Service donates food to local elementary schools,13,3 years,UW-La Crosse Dining Service donates food to local elementary schools.,2024-01-29 06:13:19.565025
/watch?v=5NAGe2kZB4A&pp=ygUHdXcgZm9vZA%3D%3D,/@UWHFS,UWHFS,UW HFS | Hansee Hall Virtual Tour,26K,5 years,Striking Tudor architecture and beautiful common areas. This 24-hour quiet hall houses undergraduates and upperclassmen.,2024-01-29 06:13:19.565903
